order_id,user_id,order_time,location,items_ordered,total_amount,payment_method,delivery_time,delivery_duration_mins,delivered_on_time
ORD101155,USR7240,2025-06-25 11:21:55,Kolkata,"Bread, Juice, Milk",1153.8,Card,2025-06-25 12:24:55,63.0,0
ORD101156,USR9692,2025-06-15 11:28:24,Hyderabad,Juice,322.05,Wallet,2025-06-15 11:58:24,30.0,1
ORD101157,USR5831,2025-06-19 02:40:28,Delhi,Milk,1333.22,Cash,2025-06-19 04:01:28,81.0,0
ORD101158,USR8433,2025-06-29 05:30:08,Bangalore,"Rice, Sugar",1320.58,Wallet,2025-06-29 05:55:08,25.0,1
ORD101159,USR9282,2025-06-03 10:14:22,Kolkata,"Sugar, Rice, Vegetables, Flour",140.95,UPI,2025-06-03 11:22:22,68.0,0
ORD101160,USR8048,2025-06-19 15:49:06,Pune,"Snacks, Juice, Vegetables, Milk, Bread",1256.14,Cash,2025-06-19 16:29:06,40.0,1
ORD101161,USR2624,2025-06-11 02:13:20,Mumbai,"Milk, Fruits",280.42,Cash,2025-06-11 03:04:20,51.0,0
ORD101162,USR2874,2025-06-10 08:07:52,Pune,Milk,569.17,Card,2025-06-10 09:30:52,83.0,0
ORD101163,USR4522,2025-06-18 01:31:33,Kolkata,"Milk, Fruits",1140.91,UPI,2025-06-18 02:12:33,41.0,1
ORD101164,USR8046,2025-06-13 11:15:40,Mumbai,"Eggs, Fruits, Juice, Rice",325.06,UPI,2025-06-13 12:23:40,68.0,0
ORD101165,USR8398,2025-06-27 01:47:36,Mumbai,"Fruits, Bread, Vegetables, Juice, Sugar",1245.15,Card,2025-06-27 02:30:36,43.0,1
ORD101166,USR4743,2025-06-20 21:37:57,Mumbai,"Rice, Juice",1264.99,Card,2025-06-20 21:55:57,18.0,1
ORD101167,USR7779,2025-06-30 23:18:39,Pune,Bread,810.45,Wallet,2025-06-30 23:38:39,20.0,1
ORD101168,USR6553,2025-06-22 12:40:55,Bangalore,"Eggs, Rice",108.94,Card,2025-06-22 12:59:55,19.0,1
ORD101169,USR8430,2025-06-11 23:17:47,Kolkata,"Rice, Milk, Sugar, Vegetables",501.85,UPI,2025-06-11 23:43:47,26.0,1
ORD101170,USR7532,2025-06-20 08:06:32,Mumbai,"Fruits, Vegetables",963.7,Card,2025-06-20 09:23:32,77.0,0
ORD101171,USR7815,2025-06-29 17:25:38,Kolkata,"Juice, Milk, Snacks, Flour, Sugar",1473.66,Wallet,2025-06-29 18:22:38,57.0,0
ORD101172,USR2557,2025-06-19 07:40:26,Kolkata,"Juice, Rice, Vegetables, Milk",984.54,Wallet,2025-06-19 08:41:26,61.0,0
ORD101173,USR6120,2025-06-07 08:29:31,Pune,"Juice, Rice, Flour, Bread",463.73,Card,2025-06-07 09:03:31,34.0,1
ORD101174,USR7992,2025-06-06 18:31:28,Hyderabad,Flour,987.61,UPI,2025-06-06 19:01:28,30.0,1
ORD101175,USR6120,2025-07-02 07:55:18,Hyderabad,Juice,855.98,Wallet,2025-07-02 09:09:18,74.0,0
ORD101176,USR5176,2025-06-29 14:28:52,Mumbai,"Snacks, Flour, Bread, Eggs, Sugar",1191.78,Cash,2025-06-29 15:40:52,72.0,0
ORD101177,USR7132,2025-06-09 12:31:50,Chennai,"Rice, Bread, Sugar, Vegetables",249.77,Wallet,2025-06-09 13:31:50,60.0,0
ORD101178,USR3500,2025-06-16 08:56:43,Pune,"Rice, Juice, Milk",1165.44,Cash,2025-06-16 09:41:43,45.0,1
ORD101179,USR8770,2025-06-15 07:23:30,Bangalore,"Vegetables, Fruits",857.77,Cash,2025-06-15 08:38:30,75.0,0
ORD101180,USR2099,2025-06-21 13:09:28,Pune,"Snacks, Rice, Fruits, Vegetables",1448.19,Card,2025-06-21 13:33:28,24.0,1
ORD101181,USR2494,2025-06-14 02:18:21,Hyderabad,"Sugar, Snacks",578.62,UPI,2025-06-14 03:06:21,48.0,0
ORD101182,USR2398,2025-06-07 13:11:07,Hyderabad,"Rice, Eggs, Vegetables, Snacks, Juice",985.67,Cash,2025-06-07 14:30:07,79.0,0
ORD101183,USR2527,2025-06-30 05:53:05,Hyderabad,"Juice, Snacks, Rice, Sugar",1404.84,Wallet,2025-06-30 06:03:05,10.0,1
ORD101184,USR8075,2025-06-30 21:46:31,Delhi,"Sugar, Fruits",243.51,UPI,2025-06-30 22:18:31,32.0,1
ORD101185,USR2582,2025-06-07 05:52:44,Pune,"Bread, Rice, Eggs",1412.12,Cash,2025-06-07 06:40:44,48.0,0
ORD101186,USR7105,2025-06-15 23:19:38,Kolkata,"Fruits, Eggs",1063.04,Card,2025-06-16 00:25:38,66.0,0
ORD101187,USR3131,2025-06-07 12:39:41,Kolkata,"Rice, Bread, Juice, Fruits, Eggs",194.97,Wallet,2025-06-07 13:22:41,43.0,1
ORD101188,USR1982,2025-06-16 22:11:24,Delhi,"Fruits, Flour",521.35,Wallet,2025-06-16 23:01:24,50.0,0
ORD101189,USR6400,2025-06-16 23:56:46,Hyderabad,Milk,1091.44,Cash,2025-06-17 01:18:46,82.0,0
ORD101190,USR3002,2025-06-18 20:30:12,Chennai,"Vegetables, Snacks, Eggs",194.29,Card,2025-06-18 20:52:12,22.0,1
ORD101191,USR7730,2025-06-20 06:01:47,Pune,"Flour, Milk",915.04,Cash,2025-06-20 07:20:47,79.0,0
ORD101192,USR6793,2025-06-07 07:10:15,Bangalore,Snacks,584.24,Wallet,2025-06-07 07:25:15,15.0,1
ORD101193,USR7929,2025-06-30 13:07:15,Pune,"Bread, Fruits, Sugar, Vegetables",969.28,Wallet,2025-06-30 14:08:15,61.0,0
ORD101194,USR1842,2025-06-10 19:24:58,Bangalore,"Rice, Vegetables",164.04,UPI,2025-06-10 19:36:58,12.0,1
ORD101195,USR5712,2025-06-12 01:08:04,Hyderabad,"Snacks, Milk, Vegetables",1320.15,UPI,2025-06-12 02:20:04,72.0,0
ORD101196,USR6119,2025-06-09 04:36:14,Hyderabad,"Flour, Bread",1462.88,Wallet,2025-06-09 05:34:14,58.0,0
ORD101197,USR6761,2025-06-03 10:09:15,Bangalore,Rice,1456.43,UPI,2025-06-03 11:34:15,85.0,0
ORD101198,USR2697,2025-06-28 11:15:47,Chennai,"Bread, Sugar, Flour, Juice",1149.51,Wallet,2025-06-28 12:11:47,56.0,0
ORD101199,USR9313,2025-06-10 22:28:17,Delhi,"Milk, Flour, Bread, Rice, Snacks",282.12,Card,2025-06-10 23:32:17,64.0,0
ORD101200,USR4485,2025-07-02 06:02:39,Kolkata,Fruits,1161.57,UPI,2025-07-02 07:15:39,73.0,0
ORD101201,USR3535,2025-06-26 22:52:13,Kolkata,"Eggs, Vegetables, Rice",134.42,Card,2025-06-27 00:06:13,74.0,0
ORD101202,USR8900,2025-06-25 15:40:22,Kolkata,"Rice, Bread, Eggs, Snacks, Sugar",130.97,UPI,2025-06-25 16:56:22,76.0,0
ORD101203,USR4674,2025-06-23 21:27:34,Pune,"Eggs, Bread, Fruits",553.05,Card,2025-06-23 21:51:34,24.0,1
ORD101204,USR2773,2025-06-18 02:52:07,Delhi,"Juice, Milk, Fruits, Sugar",784.1,Card,2025-06-18 03:33:07,41.0,1
ORD101205,USR6736,2025-06-11 09:01:14,Pune,"Snacks, Vegetables, Eggs, Milk",1178.57,Wallet,2025-06-11 10:18:14,77.0,0
ORD101206,USR7022,2025-06-22 13:13:40,Hyderabad,"Snacks, Juice, Sugar",1056.61,UPI,2025-06-22 13:40:40,27.0,1
ORD101207,USR2882,2025-06-30 04:38:13,Pune,"Eggs, Flour",724.26,UPI,2025-06-30 05:30:13,52.0,0
ORD101208,USR5564,2025-06-09 02:24:05,Pune,"Fruits, Eggs, Juice, Sugar",483.08,Wallet,2025-06-09 03:08:05,44.0,1
ORD101209,USR4705,2025-06-10 18:51:25,Pune,"Rice, Flour, Snacks, Milk",1495.97,Wallet,2025-06-10 20:18:25,87.0,0
ORD101210,USR8030,2025-06-06 07:59:02,Bangalore,"Eggs, Milk, Bread, Flour",696.65,Card,2025-06-06 09:06:02,67.0,0
ORD101211,USR1430,2025-06-24 08:12:26,Kolkata,"Snacks, Juice, Eggs",731.94,Wallet,2025-06-24 08:54:26,42.0,1
ORD101212,USR5381,2025-06-17 13:32:56,Delhi,"Milk, Juice, Sugar, Snacks",329.07,Card,2025-06-17 13:55:56,23.0,1
ORD101213,USR1474,2025-06-22 21:25:58,Kolkata,"Sugar, Milk",1212.73,Wallet,2025-06-22 22:08:58,43.0,1
ORD101214,USR3955,2025-06-22 14:06:27,Chennai,"Vegetables, Juice, Flour, Snacks, Rice",1071.16,Wallet,2025-06-22 15:16:27,70.0,0
ORD101215,USR5477,2025-06-30 10:26:43,Hyderabad,"Vegetables, Snacks, Flour, Milk, Eggs",409.08,UPI,2025-06-30 10:39:43,13.0,1
ORD101216,USR6062,2025-06-23 12:41:49,Mumbai,"Sugar, Eggs, Juice, Fruits, Snacks",215.33,Cash,2025-06-23 13:49:49,68.0,0
ORD101217,USR6567,2025-06-07 18:47:31,Hyderabad,"Flour, Rice",1052.7,UPI,2025-06-07 19:25:31,38.0,1
ORD101218,USR6751,2025-06-18 10:57:12,Kolkata,"Juice, Fruits, Vegetables",1016.32,Wallet,2025-06-18 11:12:12,15.0,1
ORD101219,USR1100,2025-06-19 00:04:23,Mumbai,Milk,482.56,Cash,2025-06-19 01:02:23,58.0,0
ORD101220,USR3972,2025-06-28 08:09:24,Hyderabad,"Snacks, Juice, Eggs, Vegetables, Flour",1431.21,Cash,2025-06-28 08:58:24,49.0,0
ORD101221,USR3347,2025-06-30 23:59:48,Bangalore,"Fruits, Bread, Vegetables",311.48,Cash,2025-07-01 01:13:48,74.0,0
ORD101222,USR7566,2025-06-17 17:38:28,Bangalore,"Snacks, Eggs, Milk, Rice, Vegetables",705.27,Cash,2025-06-17 18:56:28,78.0,0
ORD101223,USR2140,2025-06-23 21:35:05,Kolkata,"Vegetables, Fruits, Sugar, Snacks, Flour",1421.06,Card,2025-06-23 22:11:05,36.0,1
ORD101224,USR3324,2025-06-28 22:55:19,Bangalore,"Bread, Milk, Snacks, Eggs, Rice",687.62,Card,2025-06-29 00:24:19,89.0,0
ORD101225,USR1502,2025-06-06 21:57:28,Bangalore,"Snacks, Bread, Milk, Juice, Sugar",993.94,Cash,2025-06-06 22:12:28,15.0,1
ORD101226,USR2503,2025-06-29 11:45:39,Chennai,Rice,656.63,Card,2025-06-29 12:07:39,22.0,1
ORD101227,USR9691,2025-06-22 21:22:36,Chennai,"Sugar, Milk, Rice",483.9,Cash,2025-06-22 22:35:36,73.0,0
ORD101228,USR4524,2025-06-06 15:36:44,Mumbai,"Fruits, Flour, Sugar",1477.57,Cash,2025-06-06 16:47:44,71.0,0
ORD101229,USR7163,2025-06-25 04:32:06,Chennai,"Vegetables, Sugar, Eggs",673.07,Wallet,2025-06-25 05:00:06,28.0,1
ORD101230,USR7878,2025-06-28 03:45:42,Kolkata,"Flour, Fruits, Bread, Eggs",1351.74,Wallet,2025-06-28 05:10:42,85.0,0
ORD101231,USR8432,2025-06-06 07:37:26,Hyderabad,"Sugar, Fruits, Snacks, Flour, Milk",421.94,Card,2025-06-06 09:06:26,89.0,0
ORD101232,USR6585,2025-06-08 11:19:44,Kolkata,"Juice, Sugar",398.35,Cash,2025-06-08 12:11:44,52.0,0
ORD101233,USR3578,2025-07-02 19:45:40,Bangalore,Bread,143.59,Card,2025-07-02 21:08:40,83.0,0
ORD101234,USR7062,2025-06-27 11:42:44,Pune,Juice,1012.33,Card,2025-06-27 12:11:44,29.0,1
ORD101235,USR6105,2025-06-27 14:46:56,Kolkata,"Rice, Fruits",615.94,Wallet,2025-06-27 16:03:56,77.0,0
ORD101236,USR6314,2025-06-19 08:54:01,Delhi,"Bread, Snacks, Juice, Vegetables",1310.1,UPI,2025-06-19 09:47:01,53.0,0
ORD101237,USR2391,2025-06-07 05:47:50,Delhi,"Flour, Juice, Vegetables, Rice, Fruits",762.49,Cash,2025-06-07 06:19:50,32.0,1
ORD101238,USR1861,2025-06-07 21:25:53,Delhi,"Rice, Sugar, Juice, Flour",1455.47,Wallet,2025-06-07 21:36:53,11.0,1
ORD101239,USR3549,2025-06-11 08:24:55,Pune,"Eggs, Flour",359.74,Card,2025-06-11 08:55:55,31.0,1
ORD101240,USR3579,2025-06-20 15:45:08,Kolkata,"Rice, Sugar",1316.07,Card,2025-06-20 16:51:08,66.0,0
ORD101241,USR1815,2025-06-28 02:27:08,Kolkata,"Flour, Sugar",1187.24,Wallet,2025-06-28 03:48:08,81.0,0
ORD101242,USR2336,2025-06-26 05:36:23,Hyderabad,Fruits,1179.29,UPI,2025-06-26 05:52:23,16.0,1
ORD101243,USR5458,2025-06-12 11:36:51,Delhi,"Rice, Milk, Eggs, Vegetables",1282.7,UPI,2025-06-12 13:03:51,87.0,0
ORD101244,USR8259,2025-06-23 07:48:46,Delhi,"Bread, Juice, Sugar",1165.43,Cash,2025-06-23 08:53:46,65.0,0
ORD101245,USR7947,2025-06-23 08:33:09,Kolkata,Snacks,976.71,Card,2025-06-23 09:49:09,76.0,0
ORD101246,USR8957,2025-06-20 09:30:35,Mumbai,"Vegetables, Milk, Eggs, Flour, Rice",283.74,Card,2025-06-20 09:55:35,25.0,1
ORD101247,USR8242,2025-06-06 10:21:11,Hyderabad,"Snacks, Vegetables, Flour",145.54,UPI,2025-06-06 11:21:11,60.0,0
ORD101248,USR7785,2025-06-14 11:12:35,Hyderabad,"Milk, Eggs, Flour, Juice",1389.19,Wallet,2025-06-14 12:41:35,89.0,0
ORD101249,USR5475,2025-06-05 23:24:40,Delhi,"Juice, Milk, Vegetables, Eggs, Bread",963.31,Cash,2025-06-06 00:45:40,81.0,0
ORD101250,USR4531,2025-06-29 06:54:32,Hyderabad,"Rice, Milk",1215.15,UPI,2025-06-29 07:15:32,21.0,1
ORD101251,USR9394,2025-06-14 02:33:10,Mumbai,Flour,774.13,UPI,2025-06-14 03:35:10,62.0,0
ORD101252,USR2864,2025-07-02 00:43:56,Pune,"Bread, Milk, Juice",264.23,Wallet,2025-07-02 02:07:56,84.0,0
ORD101253,USR6655,2025-07-02 11:00:17,Mumbai,"Sugar, Vegetables, Rice, Eggs",275.26,Card,2025-07-02 11:14:17,14.0,1
ORD101254,USR8043,2025-06-07 19:30:43,Pune,"Rice, Eggs, Flour, Vegetables",1059.79,UPI,2025-06-07 20:06:43,36.0,1
ORD101255,USR2816,2025-07-03 03:24:47,Bangalore,"Rice, Sugar, Eggs, Juice",702.43,Cash,2025-07-03 03:45:47,21.0,1
ORD101256,USR5640,2025-07-02 02:35:42,Mumbai,"Bread, Juice, Flour",380.73,Card,2025-07-02 03:01:42,26.0,1
ORD101257,USR8972,2025-06-17 08:26:33,Kolkata,"Juice, Snacks",788.23,Cash,2025-06-17 08:41:33,15.0,1
ORD101258,USR9633,2025-06-11 18:42:54,Bangalore,"Milk, Rice, Vegetables, Snacks, Sugar",189.89,UPI,2025-06-11 18:56:54,14.0,1
ORD101259,USR6053,2025-06-11 18:27:09,Delhi,"Milk, Vegetables",914.76,Card,2025-06-11 19:33:09,66.0,0
ORD101260,USR1744,2025-07-01 14:54:04,Pune,"Bread, Flour, Sugar, Rice, Vegetables",476.59,Cash,2025-07-01 15:31:04,37.0,1
ORD101261,USR4612,2025-06-09 14:33:58,Bangalore,"Sugar, Milk, Fruits, Juice, Rice",1216.58,Cash,2025-06-09 16:00:58,87.0,0
ORD101262,USR7475,2025-06-20 16:10:08,Bangalore,"Milk, Bread, Eggs, Sugar, Rice",534.51,Wallet,2025-06-20 17:28:08,78.0,0
ORD101263,USR1897,2025-06-06 09:36:31,Delhi,"Fruits, Rice",737.31,Cash,2025-06-06 10:44:31,68.0,0
ORD101264,USR1125,2025-06-12 09:54:16,Bangalore,Flour,116.27,Cash,2025-06-12 10:36:16,42.0,1
ORD101265,USR4349,2025-06-13 12:30:13,Pune,"Snacks, Juice, Milk, Fruits, Rice",201.43,Wallet,2025-06-13 13:41:13,71.0,0
ORD101266,USR5938,2025-06-30 19:00:03,Pune,"Juice, Eggs, Sugar",649.49,Cash,2025-06-30 19:59:03,59.0,0
ORD101267,USR4460,2025-06-04 04:26:14,Mumbai,Flour,771.91,Card,2025-06-04 04:54:14,28.0,1
ORD101268,USR3248,2025-06-27 22:08:23,Delhi,"Juice, Vegetables, Bread",940.03,UPI,2025-06-27 23:26:23,78.0,0
ORD101269,USR5186,2025-06-09 02:08:11,Hyderabad,Bread,508.33,Card,2025-06-09 03:23:11,75.0,0
ORD101270,USR5742,2025-06-07 05:55:49,Pune,"Eggs, Vegetables, Sugar, Bread, Rice",1072.97,UPI,2025-06-07 06:51:49,56.0,0
ORD101271,USR6375,2025-06-03 11:00:09,Bangalore,Eggs,1304.17,Card,2025-06-03 11:48:09,48.0,0
ORD101272,USR2965,2025-06-20 06:51:26,Pune,"Juice, Eggs, Milk",1191.79,Cash,2025-06-20 08:08:26,77.0,0
ORD101273,USR1126,2025-06-27 21:17:02,Pune,"Snacks, Eggs, Milk, Sugar, Rice",155.47,Card,2025-06-27 21:59:02,42.0,1
ORD101274,USR9149,2025-06-27 06:52:18,Kolkata,"Juice, Bread, Snacks",772.71,Cash,2025-06-27 07:14:18,22.0,1
ORD101275,USR8055,2025-06-21 10:08:05,Mumbai,"Juice, Snacks",246.9,UPI,2025-06-21 11:11:05,63.0,0
ORD101276,USR3878,2025-06-16 04:40:10,Hyderabad,"Juice, Bread, Milk",438.86,Card,2025-06-16 04:56:10,16.0,1
ORD101277,USR3116,2025-06-19 18:52:28,Pune,"Fruits, Sugar",1481.33,Wallet,2025-06-19 20:20:28,88.0,0
ORD101278,USR7229,2025-06-17 16:48:45,Delhi,"Flour, Sugar, Juice, Milk",299.49,Cash,2025-06-17 17:11:45,23.0,1
ORD101279,USR9725,2025-06-25 00:03:19,Pune,"Milk, Snacks, Rice",798.44,Cash,2025-06-25 00:31:19,28.0,1
ORD101280,USR4770,2025-06-06 12:54:08,Delhi,"Juice, Bread, Rice, Milk, Fruits",965.42,Wallet,2025-06-06 13:57:08,63.0,0
ORD101281,USR9196,2025-06-24 03:44:23,Delhi,"Milk, Vegetables",1083.45,Card,2025-06-24 04:13:23,29.0,1
ORD101282,USR6802,2025-06-20 08:28:23,Mumbai,"Sugar, Bread, Fruits, Juice, Vegetables",883.51,Card,2025-06-20 09:06:23,38.0,1
ORD101283,USR2180,2025-06-23 11:06:29,Hyderabad,"Vegetables, Juice",113.68,UPI,2025-06-23 11:39:29,33.0,1
ORD101284,USR7505,2025-06-12 10:01:22,Delhi,"Bread, Flour, Fruits, Juice",557.05,Card,2025-06-12 11:13:22,72.0,0
ORD101285,USR1693,2025-06-22 07:54:21,Mumbai,"Snacks, Flour",824.8,Card,2025-06-22 09:17:21,83.0,0
ORD101286,USR8147,2025-06-30 08:54:30,Chennai,"Fruits, Flour",223.01,UPI,2025-06-30 10:00:30,66.0,0
ORD101287,USR1307,2025-06-23 04:30:27,Mumbai,"Flour, Rice, Milk, Sugar",590.88,Card,2025-06-23 04:47:27,17.0,1
ORD101288,USR8532,2025-06-10 03:59:16,Chennai,"Sugar, Vegetables, Eggs, Milk",146.48,Card,2025-06-10 05:10:16,71.0,0
ORD101289,USR2275,2025-06-26 19:54:16,Pune,Rice,210.01,Card,2025-06-26 20:32:16,38.0,1
ORD101290,USR6129,2025-06-21 13:27:38,Hyderabad,"Sugar, Vegetables, Juice",655.69,Wallet,2025-06-21 14:50:38,83.0,0
ORD101291,USR8033,2025-06-21 13:57:48,Delhi,"Fruits, Flour, Vegetables",285.8,UPI,2025-06-21 14:23:48,26.0,1
ORD101292,USR7626,2025-06-26 18:36:47,Delhi,Eggs,894.56,Cash,2025-06-26 19:51:47,75.0,0
ORD101293,USR7843,2025-06-15 12:16:05,Pune,"Sugar, Bread, Vegetables, Milk, Fruits",1065.25,UPI,2025-06-15 12:31:05,15.0,1
ORD101294,USR5743,2025-06-26 16:11:42,Bangalore,Eggs,1220.82,UPI,2025-06-26 17:18:42,67.0,0
ORD101295,USR2887,2025-06-11 14:51:22,Kolkata,"Vegetables, Juice, Fruits, Sugar, Flour",380.21,Card,2025-06-11 16:09:22,78.0,0
ORD101296,USR7636,2025-06-26 18:21:39,Delhi,"Snacks, Vegetables, Rice",334.48,Wallet,2025-06-26 18:58:39,37.0,1
ORD101297,USR1341,2025-06-12 07:05:04,Kolkata,"Fruits, Snacks, Flour",246.39,Wallet,2025-06-12 08:16:04,71.0,0
ORD101298,USR6321,2025-06-19 20:19:58,Hyderabad,"Rice, Snacks",991.0,Wallet,2025-06-19 21:09:58,50.0,0
ORD101299,USR3815,2025-06-15 08:46:03,Pune,Eggs,1089.07,Cash,2025-06-15 10:04:03,78.0,0
ORD101300,USR8538,2025-06-09 14:54:59,Mumbai,Sugar,144.22,Cash,2025-06-09 15:44:59,50.0,0
ORD101301,USR6928,2025-06-24 03:06:07,Hyderabad,"Milk, Sugar, Eggs, Fruits",1410.7,UPI,2025-06-24 04:04:07,58.0,0
ORD101302,USR2443,2025-06-16 03:36:47,Delhi,"Rice, Juice, Bread, Flour, Snacks",172.76,Card,2025-06-16 04:34:47,58.0,0
ORD101303,USR8155,2025-06-24 23:17:41,Mumbai,Flour,857.81,Wallet,2025-06-25 00:42:41,85.0,0
ORD101304,USR2734,2025-06-23 07:56:09,Hyderabad,Rice,1092.68,Wallet,2025-06-23 09:16:09,80.0,0
ORD101305,USR4986,2025-06-23 10:15:44,Delhi,Snacks,1319.36,Wallet,2025-06-23 10:27:44,12.0,1
ORD101306,USR8138,2025-06-25 05:49:26,Pune,"Sugar, Snacks, Juice, Bread",1099.72,Wallet,2025-06-25 06:08:26,19.0,1
ORD101307,USR7560,2025-06-24 04:19:20,Kolkata,Bread,1222.42,Cash,2025-06-24 05:03:20,44.0,1
ORD101308,USR9584,2025-06-16 09:04:53,Delhi,"Snacks, Fruits, Rice, Milk",575.23,Cash,2025-06-16 10:33:53,89.0,0
ORD101309,USR2288,2025-06-24 15:46:43,Delhi,"Milk, Vegetables",1240.76,Cash,2025-06-24 15:57:43,11.0,1
ORD101310,USR7484,2025-06-21 06:28:16,Bangalore,"Fruits, Bread, Vegetables",212.16,UPI,2025-06-21 07:01:16,33.0,1
ORD101311,USR6083,2025-07-02 20:25:36,Bangalore,"Fruits, Rice",1352.74,Card,2025-07-02 21:48:36,83.0,0
ORD101312,USR6562,2025-07-02 13:10:27,Bangalore,"Milk, Vegetables, Rice",866.63,Card,2025-07-02 13:57:27,47.0,0
ORD101313,USR4630,2025-06-19 14:41:37,Mumbai,"Fruits, Milk, Sugar, Juice, Snacks",1244.22,Cash,2025-06-19 15:12:37,31.0,1
ORD101314,USR6456,2025-06-26 00:15:35,Hyderabad,"Bread, Vegetables, Rice, Sugar",733.25,Card,2025-06-26 00:50:35,35.0,1
ORD101315,USR3754,2025-06-05 22:00:05,Kolkata,"Fruits, Eggs, Bread, Vegetables, Rice",1001.01,Wallet,2025-06-05 22:52:05,52.0,0
ORD101316,USR2251,2025-06-13 02:41:16,Kolkata,Eggs,836.96,Wallet,2025-06-13 03:45:16,64.0,0
ORD101317,USR9363,2025-06-17 19:32:51,Kolkata,"Sugar, Fruits, Vegetables",1124.23,Wallet,2025-06-17 20:20:51,48.0,0
ORD101318,USR2868,2025-06-28 09:56:32,Kolkata,"Milk, Flour",214.28,Cash,2025-06-28 10:34:32,38.0,1
ORD101319,USR9693,2025-06-22 05:50:49,Mumbai,"Vegetables, Flour, Rice, Milk, Fruits",184.49,UPI,2025-06-22 06:19:49,29.0,1
ORD101320,USR9355,2025-06-05 21:36:38,Pune,Snacks,445.94,Wallet,2025-06-05 22:26:38,50.0,0
ORD101321,USR4176,2025-06-11 07:32:29,Pune,"Juice, Vegetables, Bread, Snacks",323.36,Cash,2025-06-11 08:35:29,63.0,0
ORD101322,USR6724,2025-07-01 23:54:56,Mumbai,"Rice, Sugar, Snacks, Vegetables, Milk",1320.5,Card,2025-07-02 00:23:56,29.0,1
ORD101323,USR6752,2025-06-08 21:12:40,Delhi,"Milk, Vegetables",406.9,UPI,2025-06-08 21:40:40,28.0,1
ORD101324,USR3419,2025-06-09 11:40:50,Chennai,"Flour, Rice, Snacks, Milk",1466.21,Cash,2025-06-09 12:55:50,75.0,0
ORD101325,USR4871,2025-06-03 14:04:34,Chennai,"Fruits, Snacks, Bread, Vegetables",571.65,Wallet,2025-06-03 14:43:34,39.0,1
ORD101326,USR2684,2025-06-27 09:35:20,Delhi,Fruits,354.97,Cash,2025-06-27 10:37:20,62.0,0
ORD101327,USR3399,2025-06-11 09:17:17,Chennai,"Bread, Fruits, Flour, Sugar",1205.58,Wallet,2025-06-11 10:00:17,43.0,1
ORD101328,USR5193,2025-06-14 10:30:25,Pune,"Vegetables, Bread, Flour",1022.19,Card,2025-06-14 11:01:25,31.0,1
ORD101329,USR4232,2025-06-20 03:13:52,Mumbai,Rice,797.47,Card,2025-06-20 04:29:52,76.0,0
ORD101330,USR3842,2025-06-09 11:20:25,Hyderabad,"Milk, Snacks, Vegetables, Bread",877.51,Wallet,2025-06-09 11:35:25,15.0,1
ORD101331,USR3504,2025-06-30 03:56:20,Bangalore,Rice,1106.88,Cash,2025-06-30 05:24:20,88.0,0
ORD101332,USR2234,2025-06-14 22:22:30,Pune,"Snacks, Milk",419.84,Card,2025-06-14 22:58:30,36.0,1
ORD101333,USR3902,2025-06-28 00:49:52,Mumbai,"Flour, Fruits, Bread",1494.87,UPI,2025-06-28 01:08:52,19.0,1
ORD101334,USR9095,2025-06-18 14:51:48,Pune,"Sugar, Rice, Bread, Snacks, Fruits",1464.71,Card,2025-06-18 16:13:48,82.0,0
ORD101335,USR8601,2025-06-07 06:10:15,Pune,"Bread, Sugar, Milk, Rice, Fruits",1010.46,Wallet,2025-06-07 07:07:15,57.0,0
ORD101336,USR8354,2025-06-25 05:14:55,Mumbai,"Bread, Eggs, Milk",379.36,Cash,2025-06-25 06:33:55,79.0,0
ORD101337,USR6295,2025-06-22 19:08:51,Hyderabad,"Milk, Vegetables, Juice, Sugar",1052.32,Card,2025-06-22 20:16:51,68.0,0
ORD101338,USR6179,2025-06-11 16:38:59,Chennai,Milk,201.08,UPI,2025-06-11 17:46:59,68.0,0
ORD101339,USR3473,2025-06-12 15:02:27,Pune,"Milk, Vegetables, Juice, Fruits, Sugar",142.91,Cash,2025-06-12 15:13:27,11.0,1
ORD101340,USR8205,2025-06-25 06:21:08,Hyderabad,"Juice, Fruits, Milk, Flour, Sugar",460.76,Cash,2025-06-25 06:59:08,38.0,1
ORD101341,USR2118,2025-06-27 16:44:43,Kolkata,"Juice, Bread, Snacks, Rice",747.67,UPI,2025-06-27 18:01:43,77.0,0
ORD101342,USR8682,2025-06-20 20:20:40,Mumbai,Rice,1315.58,Cash,2025-06-20 21:34:40,74.0,0
ORD101343,USR8245,2025-06-07 12:20:57,Delhi,"Snacks, Fruits, Bread, Milk, Juice",1118.04,Cash,2025-06-07 12:55:57,35.0,1
ORD101344,USR5961,2025-07-01 22:14:28,Delhi,"Bread, Fruits, Eggs, Snacks, Vegetables",1139.79,UPI,2025-07-01 22:33:28,19.0,1
ORD101345,USR5500,2025-06-18 05:05:30,Mumbai,"Snacks, Juice, Rice",695.69,Cash,2025-06-18 06:07:30,62.0,0
ORD101346,USR1920,2025-06-29 03:36:59,Kolkata,"Rice, Eggs, Fruits, Bread, Milk",584.31,UPI,2025-06-29 05:04:59,88.0,0
ORD101347,USR6766,2025-06-20 12:14:35,Delhi,Eggs,619.45,Cash,2025-06-20 13:22:35,68.0,0
ORD101348,USR9312,2025-06-30 21:32:42,Chennai,"Sugar, Juice, Snacks",1482.71,Wallet,2025-06-30 22:03:42,31.0,1
